,State,County,Study ID,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Other Generator Notes,Recycling Includes Composting,Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Compost,Exports,Imports,Landfill,MRF,Other,Total Disposal,Total Recycling,WTE
619,Minnesota,Faribault,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,2587.0,0.0,0.0,4896.0,0.0,0.0,0.0,3326.0,0.0
620,Minnesota,Faribault,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,2935.0,0.0,0.0,5074.0,0.0,0.0,0.0,2460.0,0.0
621,Minnesota,Faribault,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,3418.0,0.0,0.0,4351.0,0.0,0.0,0.0,3800.0,0.0
622,Minnesota,Faribault,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,6912.0,0.0,0.0,638.0,0.0,0.0,0.0,4031.0,0.0
623,Minnesota,Faribault,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,7434.0,0.0,0.0,139.0,0.0,0.0,0.0,4137.0,0.0
624,Minnesota,Faribault,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,7451.0,0.0,0.0,120.0,0.0,0.0,0.0,4278.0,0.0
625,Minnesota,Faribault,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,7316.0,0.0,0.0,154.0,0.0,0.0,0.0,4741.0,0.0
626,Minnesota,Faribault,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,6886.0,0.0,0.0,312.0,0.0,0.0,0.0,5501.0,0.0
627,Minnesota,Faribault,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,6735.0,0.0,0.0,753.0,0.0,0.0,0.0,5965.0,0.0
628,Minnesota,Faribault,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,68008.0,0.0,0.0,720.0,0.0,0.0,0.0,5943.0,0.0
629,Minnesota,Faribault,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,6220.0,0.0,0.0,346.0,0.0,0.0,0.0,6052.0,0.0
630,Minnesota,Faribault,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,6016.0,0.0,0.0,700.0,0.0,0.0,0.0,5383.0,0.0
631,Minnesota,Faribault,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1859.0,0.0,0.0,0.0,4595.0,4452.0
632,Minnesota,Faribault,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1505.0,0.0,0.0,0.0,5133.0,4676.0
633,Minnesota,Faribault,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1956.0,0.0,0.0,0.0,4960.0,4442.0
634,Minnesota,Faribault,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,4118.0,0.0,0.0,0.0,2832.0,2385.0
635,Minnesota,Faribault,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,2340.0,0.0,0.0,0.0,1812.0,2435.0
636,Minnesota,Faribault,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,2197.0,0.0,0.0,0.0,3177.0,4932.0
637,Minnesota,Faribault,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1251.0,0.0,0.0,0.0,2988.0,5647.0
638,Minnesota,Faribault,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1167.0,0.0,0.0,0.0,2392.0,6150.0
639,Minnesota,Faribault,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1337.0,0.0,0.0,0.0,7112.0,5928.0
640,Minnesota,Fillmore,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,1408.0,0.0,0.0,7896.0,0.0,0.0,0.0,5126.0,1800.0
641,Minnesota,Fillmore,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,12198.0,0.0,0.0,0.0,4130.0,1000.0
642,Minnesota,Fillmore,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,10964.0,0.0,0.0,0.0,4234.0,1000.0
643,Minnesota,Fillmore,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9912.0,0.0,0.0,0.0,2888.0,1000.0
644,Minnesota,Fillmore,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9682.0,0.0,0.0,0.0,3368.0,1000.0
645,Minnesota,Fillmore,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8022.0,0.0,0.0,0.0,4070.0,3312.0
646,Minnesota,Fillmore,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9366.0,0.0,0.0,0.0,4768.0,1520.0
647,Minnesota,Fillmore,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9686.0,0.0,0.0,0.0,5972.0,1520.0
648,Minnesota,Fillmore,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,11692.0,0.0,0.0,0.0,4418.0,1520.0
649,Minnesota,Fillmore,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,10176.0,0.0,0.0,0.0,4754.0,1520.0
650,Minnesota,Fillmore,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9134.0,0.0,0.0,0.0,4872.0,1440.0
651,Minnesota,Fillmore,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8684.0,0.0,0.0,0.0,8636.0,1460.0
652,Minnesota,Fillmore,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9196.0,0.0,0.0,0.0,5920.0,1460.0
653,Minnesota,Fillmore,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9208.0,0.0,0.0,0.0,6510.0,1526.0
654,Minnesota,Fillmore,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8650.0,0.0,0.0,0.0,8032.0,852.0
655,Minnesota,Fillmore,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7716.0,0.0,0.0,0.0,10204.0,830.0
656,Minnesota,Fillmore,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8494.0,0.0,0.0,0.0,3438.0,642.0
657,Minnesota,Fillmore,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8330.0,0.0,0.0,0.0,4514.0,0.0
658,Minnesota,Fillmore,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,13374.0,0.0,0.0,0.0,5848.0,2954.0
659,Minnesota,Fillmore,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,16918.0,0.0,0.0,0.0,6822.0,3110.0
660,Minnesota,Fillmore,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,18290.0,0.0,0.0,0.0,6716.0,450.0
661,Minnesota,Fillmore,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,13896.0,0.0,0.0,0.0,6856.0,2446.0
662,Minnesota,Fillmore,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,12364.0,0.0,0.0,0.0,6686.0,3422.0
663,Minnesota,Freeborn,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,20918.0,0.0,0.0,0.0,14270.0,0.0
664,Minnesota,Freeborn,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,22402.0,0.0,0.0,0.0,14711.0,0.0
665,Minnesota,Freeborn,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,25792.0,0.0,0.0,0.0,16450.0,0.0
666,Minnesota,Freeborn,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,24596.0,0.0,0.0,0.0,16684.0,0.0
667,Minnesota,Freeborn,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,25783.0,0.0,0.0,0.0,18497.0,0.0
668,Minnesota,Freeborn,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,25206.0,0.0,0.0,0.0,17558.0,0.0
669,Minnesota,Freeborn,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,27294.0,0.0,0.0,0.0,17242.0,0.0
670,Minnesota,Freeborn,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,25683.0,0.0,0.0,0.0,16649.0,0.0
671,Minnesota,Freeborn,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,25140.0,0.0,0.0,0.0,14617.0,0.0
672,Minnesota,Freeborn,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,28524.0,0.0,0.0,0.0,16101.0,0.0
673,Minnesota,Freeborn,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,25688.0,0.0,0.0,0.0,14629.0,0.0
674,Minnesota,Freeborn,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,24740.0,0.0,0.0,0.0,17481.0,0.0
675,Minnesota,Freeborn,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,21241.0,0.0,0.0,0.0,17415.0,0.0
676,Minnesota,Freeborn,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,21217.0,0.0,0.0,0.0,16609.0,0.0
677,Minnesota,Freeborn,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,17000.0,0.0,0.0,0.0,13608.0,0.0
678,Minnesota,Freeborn,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,19000.0,0.0,0.0,0.0,13545.0,0.0
679,Minnesota,Freeborn,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,20593.0,0.0,0.0,0.0,9245.0,0.0
680,Minnesota,Freeborn,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,18813.0,0.0,0.0,0.0,5217.0,0.0
681,Minnesota,Freeborn,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,22155.0,0.0,0.0,0.0,5360.0,0.0
682,Minnesota,Freeborn,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,22078.0,0.0,0.0,0.0,5035.0,0.0
683,Minnesota,Freeborn,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,24485.0,0.0,0.0,0.0,5027.0,0.0
684,Minnesota,Freeborn,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,21956.0,0.0,0.0,0.0,4850.0,0.0
685,Minnesota,Freeborn,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,6035.0,0.0
686,Minnesota,Goodhue,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,5913.0,0.0,0.0,0.0,6173.0,15427.0
687,Minnesota,Goodhue,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7452.0,0.0,0.0,0.0,5840.0,16024.0
688,Minnesota,Goodhue,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8997.0,0.0,0.0,0.0,7951.0,12435.0
689,Minnesota,Goodhue,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,10054.0,0.0,0.0,0.0,5920.0,13502.0
690,Minnesota,Goodhue,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7104.0,0.0,0.0,0.0,8212.0,15125.0
691,Minnesota,Goodhue,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9342.0,0.0,0.0,0.0,9385.0,15155.0
692,Minnesota,Goodhue,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7813.0,0.0,0.0,0.0,9415.0,22210.0
693,Minnesota,Goodhue,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7098.0,0.0,0.0,0.0,11280.0,19377.0
694,Minnesota,Goodhue,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,5281.0,0.0,0.0,0.0,12214.0,20966.0
695,Minnesota,Goodhue,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,4165.0,0.0,0.0,0.0,12784.0,21889.0
696,Minnesota,Goodhue,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,2175.0,0.0,0.0,0.0,12972.0,22866.0
697,Minnesota,Goodhue,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,3594.0,0.0,0.0,0.0,12926.0,22475.0
698,Minnesota,Goodhue,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,5005.0,0.0,0.0,0.0,13146.0,21314.0
699,Minnesota,Goodhue,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,6524.0,0.0,0.0,0.0,12499.0,17906.0
700,Minnesota,Goodhue,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,3953.0,0.0,0.0,0.0,23452.0,11491.0
701,Minnesota,Goodhue,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,6053.0,0.0,0.0,0.0,11132.0,20521.0
702,Minnesota,Goodhue,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,3955.0,0.0,0.0,0.0,9917.0,21120.0
703,Minnesota,Goodhue,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,6008.0,0.0,0.0,0.0,10259.0,22280.0
704,Minnesota,Goodhue,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,5559.0,0.0,0.0,0.0,10870.0,18678.0
705,Minnesota,Goodhue,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,5969.0,0.0,0.0,0.0,8651.0,20895.0
706,Minnesota,Goodhue,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,2559.0,0.0,0.0,0.0,9442.0,20745.0
707,Minnesota,Goodhue,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,12311.0,23813.0
708,Minnesota,Goodhue,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,10612.0,20727.0
709,Minnesota,Grant,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,2165.0
710,Minnesota,Grant,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,2206.0
711,Minnesota,Grant,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,2165.0
712,Minnesota,Grant,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,2059.0
713,Minnesota,Grant,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,2173.0
714,Minnesota,Grant,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,2078.0
715,Minnesota,Grant,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,2015.0
716,Minnesota,Grant,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,2037.0
717,Minnesota,Grant,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,2024.0
718,Minnesota,Grant,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,2231.0
719,Minnesota,Grant,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,1977.0
720,Minnesota,Grant,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,2015.0
721,Minnesota,Grant,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,1988.0
722,Minnesota,Grant,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,2084.0
723,Minnesota,Grant,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,2288.0
724,Minnesota,Grant,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,2284.0
725,Minnesota,Grant,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,2332.0
726,Minnesota,Grant,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,2380.0
727,Minnesota,Grant,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,2365.0
728,Minnesota,Grant,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,2477.0
729,Minnesota,Grant,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,2632.0
730,Minnesota,Grant,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,2744.0
731,Minnesota,Grant,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,2648.0
732,Minnesota,Hennepin,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,430662.0,0.0,0.0,0.0,280902.0,508726.0
733,Minnesota,Hennepin,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,477714.0,0.0,0.0,0.0,277388.0,508287.0
734,Minnesota,Hennepin,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,456477.0,0.0,0.0,0.0,279414.0,503009.0
735,Minnesota,Hennepin,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,513092.0,0.0,0.0,0.0,260270.0,492510.0
736,Minnesota,Hennepin,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,471352.0,0.0,0.0,0.0,270884.0,476284.0
737,Minnesota,Hennepin,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,490704.0,0.0,0.0,0.0,260295.0,493270.0
738,Minnesota,Hennepin,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,504707.0,0.0,0.0,0.0,257661.0,477523.0
739,Minnesota,Hennepin,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,479955.0,0.0,0.0,0.0,270208.0,502850.0
740,Minnesota,Hennepin,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,366814.0,0.0,0.0,0.0,259350.0,487401.0
741,Minnesota,Hennepin,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,355077.0,0.0,0.0,0.0,257147.0,429051.0
742,Minnesota,Hennepin,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,414457.0,0.0,0.0,0.0,259924.0,352052.0
743,Minnesota,Hennepin,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,349395.0,0.0,0.0,0.0,260420.0,399876.0
744,Minnesota,Hennepin,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,300201.0,0.0,0.0,0.0,301312.0,448269.0
745,Minnesota,Hennepin,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,261300.0,0.0,0.0,0.0,275874.0,473068.0
746,Minnesota,Hennepin,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,259342.0,0.0,0.0,0.0,263346.0,508118.0
747,Minnesota,Hennepin,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,246907.0,0.0,0.0,0.0,291306.0,479002.0
748,Minnesota,Hennepin,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,252538.0,0.0,0.0,0.0,279050.0,438999.0
749,Minnesota,Hennepin,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,283784.0,0.0,0.0,0.0,374694.0,436415.0
750,Minnesota,Hennepin,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,295621.0,0.0,0.0,0.0,383064.0,446948.0
751,Minnesota,Hennepin,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,429960.0,0.0,0.0,0.0,339656.0,332794.0
752,Minnesota,Hennepin,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,391562.0,0.0,0.0,0.0,336615.0,328210.0
753,Minnesota,Hennepin,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,442189.0,0.0,0.0,0.0,342392.0,355436.0
754,Minnesota,Hennepin,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,357157.0,0.0,0.0,0.0,374717.0,377125.0
755,Minnesota,Houston,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,731.0,0.0,0.0,0.0,2405.0,5150.0
756,Minnesota,Houston,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,912.0,0.0,0.0,0.0,3224.0,5836.0
757,Minnesota,Houston,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,859.0,0.0,0.0,0.0,2614.0,4730.0
758,Minnesota,Houston,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,949.0,0.0,0.0,0.0,2960.0,5158.0
759,Minnesota,Houston,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,2396.0,4930.0
760,Minnesota,Houston,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,821.0,0.0,0.0,0.0,2070.0,4059.0
761,Minnesota,Houston,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,976.0,0.0,0.0,0.0,2087.0,4297.0
762,Minnesota,Houston,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0,2120.0,4393.0
763,Minnesota,Houston,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,2358.0,4633.0
